timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1480054602709,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-29,text,true,,2381,15,15,0,0
1480054600913,1819,Send Login,200,OK,Weather Predictor Test Cases 1-40,text,true,,3206,14,14,834,0
1480054601518,1240,Send Login,200,OK,Weather Predictor Test Cases 1-41,text,true,,3206,14,14,750,0
1480054601885,924,Login,200,OK,Weather Predictor Test Cases 1-43,text,true,,3605,14,14,633,0
1480054602386,438,Login,200,OK,Weather Predictor Test Cases 1-44,text,true,,3599,14,14,438,0
1480054601760,1120,Send Login,200,OK,Weather Predictor Test Cases 1-42,text,true,,3206,14,14,765,0
1480054599677,3275,Post Weather,200,OK,Weather Predictor Test Cases 1-34,text,true,,4638,15,15,2920,0
1480054602955,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-34,text,true,,2381,15,15,0,0
1480054602761,243,Get Weather,200,OK,Weather Predictor Test Cases 1-41,text,true,,4146,14,14,243,0
1480054598557,4509,Post Weather,200,OK,Weather Predictor Test Cases 1-31,text,true,,3380,14,14,4056,0
1480054603069,1,Debug Sampler,200,OK,Weather Predictor Test Cases 1-31,text,true,,2381,14,14,0,0
1480054602886,798,Login,200,OK,Weather Predictor Test Cases 1-45,text,true,,3601,14,14,798,0
1480054602883,816,Get Weather,200,OK,Weather Predictor Test Cases 1-42,text,true,,4146,14,14,730,0
1480054602735,1016,Get Weather,200,OK,Weather Predictor Test Cases 1-40,text,true,,4146,14,14,1016,0
1480054599740,4149,Post Weather,200,OK,Weather Predictor Test Cases 1-33,text,true,,4638,15,15,3283,0
1480054603894,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-33,text,true,,2380,15,15,0,0
1480054598708,5233,Post Weather,200,OK,Weather Predictor Test Cases 1-32,text,true,,3384,14,14,4157,0
1480054603943,0,Debug Sampler,200,OK,Weather Predictor Test Cases 1-32,text,true,,2381,14,14,0,0
1480054603387,711,Login,200,OK,Weather Predictor Test Cases 1-46,text,true,,3601,13,13,433,0
1480054602811,1420,Send Login,200,OK,Weather Predictor Test Cases 1-43,text,true,,3206,13,13,935,0
1480054603887,426,Login,200,OK,Weather Predictor Test Cases 1-47,text,true,,3597,13,13,426,0
1480054602829,1522,Send Login,200,OK,Weather Predictor Test Cases 1-44,text,true,,3206,13,13,684,0
1480054604388,642,Login,200,OK,Weather Predictor Test Cases 1-48,text,true,,3597,15,15,642,0
1480054604354,698,Get Weather,200,OK,Weather Predictor Test Cases 1-44,text,true,,4146,15,15,606,0
1480054604234,859,Get Weather,200,OK,Weather Predictor Test Cases 1-43,text,true,,4146,15,15,859,0
